targets	p_val_ttest_late_RepA	p_val_ttest_late_RepB	p_val_ttest_late_RepC	p_val_wil_late_RepA	p_val_wil_late_RepB	p_val_wil_late_RepC	fdr_vals_ttest_late_RepA	fdr_vals_ttest_late_RepB	fdr_vals_ttest_late_RepC	fdr_vals_wil_late_RepA	fdr_vals_wil_late_RepB	fdr_vals_wil_late_RepC
CAB39L_CAB39	0.5274993365135681	0.6992956097469721	0.8559155112924702	0.7052193673385863	0.6421109640555829	0.5283845589873183	0.6965696366781732	0.841365771254768	0.9158413361329788	0.8161765900746947	0.7981065133291292	0.717043604422843
CABP5_CABP2	0.003900935713153554	0.002310179248367746	0.021713315832219904	0.006573221737194066	0.14456790734223526	0.1016319438007078	0.0329341293815423	0.02735039799791699	0.0939693920470021	0.04396375577473953	0.3216089515388819	0.25163678392963706
CACNA2D2_CACNA2D1	0.5227196648878981	0.24790647421038034	0.7744114727738436	0.5270296452166157	0.3751666886228534	0.9215055442777366	0.6947112965606904	0.43948996288587217	0.8614948331918086	0.7022516618022175	0.584601647929711	0.9626274955436802
CACNA2D4_CACNA2D3	7.101634229517042e-4	0.10723330774484902	0.017448659341409642	0.013761246685097013	0.08434840174474809	0.02304315753421885	0.012525168193021467	0.2592730210732265	0.08095549153897266	0.07268761069564063	0.2262470150965899	0.09687531534794047
CACNG7_CACNG5	0.10271907487263558	0.09690854188839235	0.08667259739598906	0.10760190637149677	0.09060367494552952	0.07050693440880298	0.2599524499233775	0.24866338174135028	0.22715718910399169	0.26190538660517887	0.23746001321601887	0.20457264722849855
CADPS2_CADPS	0.701754942532494	0.6091793201955367	0.9072896211535029	0.5024178350801113	0.6678397874907093	0.6771172208705032	0.8183339399782508	0.7823624685803028	0.9516377900082567	0.691832045631704	0.8140532320892669	0.809084382246657
CALB2_CALB1	1.9704902521511274e-4	0.007020618334235416	0.024651560665397056	8.65122230723914e-5	0.004100822014470236	0.00825546472826341	0.005798871313473317	0.05317085944310646	0.10178499222791346	0.002970252992152105	0.03805267274688598	0.05001840394183125
CALCRL_CALCR	0.07968336770602329	0.1826517831040952	0.06959053041214479	0.11707308272045677	0.11707308272045677	0.06885536546683378	0.2188636499658773	0.3624881244647747	0.1958422030724293	0.27784625622596887	0.2797802208864744	0.2020542063556661
CABP7_CALN1	0.005194291302757913	0.0022696588021971858	7.999866621901566e-4	2.6647286577949857e-4	3.0887371975768274e-4	3.752801963519121e-4	0.037676901703103165	0.027183122863524433	0.012200751800445839	0.00644461558222132	0.00676893470958326	0.007730772044849389
CAMK2N2_CAMK2N1	0.6915228447826514	0.6388888536291368	0.5131834983952958	0.6839301230700707	0.7375859691001081	0.9110740041345513	0.8130919293677293	0.8054535119192301	0.6864662381131877	0.8050834591567689	0.8652773897188056	0.9559664518730754
CAND2_CAND1	0.013253407236840544	0.029791548666754382	0.29490339808256477	0.04326899658219404	0.2776041974462551	0.7425343978409672	0.06894449219164525	0.12374370490989967	0.504568936918674	0.1515306963898346	0.4921382502059255	0.8545395386284507
CAP2_CAP1	0.1458629753801697	0.505037782362482	0.05006223340012023	0.2755946280780844	0.9619717469447033	0.06206178170753779	0.3210817609523523	0.700020495384373	0.15914845803124641	0.49026332801455424	0.9839432962790908	0.19081682136944456
CAPNS2_CAPNS1	0.14646562057914536	0.6903644789944787	0.00524879937316515	0.20167589428174842	0.7410859014410114	0.006197457228407994	0.3210817609523523	0.8381430079108902	0.03961926273098696	0.40101577434401714	0.8661396228632261	0.04199592727144891
CAPZA2_CAPZA1	0.010043102382528512	6.60930041128882e-5	7.181770153634321e-4	0.012308160690190258	3.0680431985641423e-4	3.0680431985641423e-4	0.059110831165739244	0.003582936538751308	0.011558161341005235	0.06707621963437019	0.00676893470958326	0.007022409987824592
CASP5_CASP4	2.9622054368658846e-4	3.40595267141121e-5	3.0557990997529677e-4	1.612766667450008e-4	6.630294038477694e-5	4.132806718364402e-4	0.00709551534877177	0.0025058080368239614	0.007493983506537041	0.004371446493351337	0.002871937174104051	0.007910520530995684
CASQ2_CASQ1	0.018284567813043433	0.0438769982718792	0.0043565663830100075	0.003729483715345304	0.030926108152537553	0.0023323146047284256	0.08612677311151909	0.15438771854347158	0.03507084000519533	0.03048704941909256	0.12575322739903033	0.020532342246754518
CAV3_CAV1	0.0026378597838259306	0.0012043332736678717	1.196988698129697e-4	0.0060851923357630715	0.002301374701590256	7.78144443203336e-5	0.026900946310304045	0.018242106939380998	0.0039770914808825416	0.041784987372239756	0.02724616026020648	0.0028624599160694147
CBR3_CBR1	0.2785258175956939	0.5238679138453115	0.5898243440205602	0.21864892225342522	0.4031667614839321	0.31669748672455417	0.47748412380782834	0.7143774741726474	0.7346058940038416	0.42412126162152164	0.610725686796231	0.5278291445409237
CCDC74B_CCDC74A	0.5430897643478033	0.9317036986807328	0.3211579234204457	0.46328620600149995	0.8961783979701616	0.2903187030723259	0.7054003244366172	0.9658786016266236	0.5234061093719289	0.6606995371211776	0.9506320802361138	0.4992124610425637
CCNL2_CCNL1	0.004604167575441861	0.0018386791500611473	0.006146276614182569	7.630544802976293e-4	1.1153026599777278e-4	0.0017130774911338293	0.034869798549302326	0.023866357154591872	0.043065747704816644	0.012003820417660075	0.003402859527215213	0.01711579988849901
CCNYL1_CCNY	0.02354293595302532	0.4331081399343044	0.8523858644055966	0.02014820889106836	0.6494375664239804	0.9013418343913518	0.09933713134396435	0.6400306802472504	0.9158413361329788	0.09264578195446611	0.8030260425170467	0.9492659401054115
CCT6B_CCT6A	0.0012554755422381093	0.05228763236684783	0.008524530302813806	0.001471839408473519	0.03719968392858848	0.011661967071110332	0.01612912706421722	0.1717847573384142	0.052263489356537025	0.018047554651520532	0.14138625256991194	0.06256159418356062
CD200R1L_CD200R1	0.2640054897242523	0.7581771893232643	0.7126982696127977	0.1892305874170819	0.825434854076101	0.5400963065691715	0.4590014961486051	0.8771076131994411	0.8174601533420731	0.3859554555239492	0.9112517681654705	0.7226915350975421
CDC42BPB_CDC42BPA	0.6531563372109708	0.2650982669442857	0.9784312311904888	0.3751666886228534	0.2927419455564209	0.8512380504509294	0.7877646690015221	0.45845275664196516	0.9899648016956812	0.5863758562694067	0.5069252655455707	0.9261945677902251
CDH1_CDH3	1.3275401165579605e-4	0.005158894382333205	3.7546900603546186e-4	1.5637968997077117e-6	0.0033476137726657544	4.538990563799499e-5	0.004273019750170935	0.04355460011314099	0.008082607907169297	3.221421613397886e-4	0.034480421858457275	0.0023698983990476674
CDH2_CDH4	0.25615937512629205	0.6531584369393899	0.840508093661108	0.18291121108900055	0.695818575401058	0.6403151727088636	0.45024600064860204	0.8124162736536452	0.9113264423892697	0.3813735777766611	0.8362813683349938	0.7898498537606341
CDK11B_CDK11A	0.2786096683577717	0.7355171232600255	0.37559372497587207	0.1628900414300871	0.8912829765951944	0.535368214177708	0.47748412380782834	0.8599121872393033	0.5765447641209362	0.3517332131509218	0.9464138823639693	0.7217660479097371
CDK15_CDK14	0.0016523838178734793	0.09387719010264159	0.9032063682386369	0.0068301995602694015	0.10705686554722678	0.4474387887554057	0.01956270497022625	0.2447936855841034	0.9502579767985658	0.044245946836965304	0.26380041031972146	0.6418690145098439
CDK2AP2_CDK2AP1	1.7036869282906054e-4	7.354752095423093e-5	0.0012851276421911766	5.7100708124804425e-5	2.5403439046980887e-4	1.126138259574294e-4	0.005317568291331284	0.003787697329142893	0.016009732483950153	0.002178286272909206	0.005946714140543254	0.00386640802453841
CDK6_CDK4	0.36445950257366544	0.6662143918194652	0.44029962187595706	0.7147067762172454	0.7919139625571049	0.6312468133569991	0.5670593469046457	0.8238693957649048	0.6307491106150707	0.8179421994486252	0.9012512438572993	0.7850173937698717
CDKN2B_CDKN2A	1.2237497571139721e-5	2.3055893263471815e-6	4.719403612043079e-6	6.091556863906167e-6	2.5865040571965217e-6	5.735812694126783e-6	7.877889061421196e-4	6.522971980146213e-4	6.982405865736543e-4	6.971448410914836e-4	4.4401652981873623e-4	8.133998114669173e-4
CDRT15L2_CDRT15	3.67993961786089e-4	5.033957825769752e-4	0.004188993262445904	0.00857057401464973	0.01031306002987603	0.025445274484163186	0.008422972903103815	0.010581584817434377	0.03507084000519533	0.05317886286198326	0.06680787314951138	0.10359143367070386
CDS2_CDS1	0.021471134267223847	0.1197881893115831	0.021583073757752595	0.0013650925570998932	0.330652369458776	0.008416896183756226	0.09410752466059813	0.2773892395807538	0.09379985641554925	0.01714689431479134	0.5457883662540693	0.0506982635629761
CEACAM4_CEACAM3	0.698260434426446	0.8660596207666873	0.3891811975037288	0.7919139625571049	0.8912829765951944	0.4943510742079763	0.8161873258330609	0.9389909572523031	0.5912339726089095	0.867697156674095	0.9464138823639693	0.6850122541133241
CELF2_CELF1	0.6515737389505769	0.3462407771850531	0.2479532513823149	0.4863541020997323	0.2755946280780844	0.3419042207918071	0.7870679018243835	0.5529116286831081	0.44805587530488483	0.6799188653507939	0.4894180464145292	0.5498838062764788
CERS3_CERS2	0.03863182092488391	0.030004060462820687	0.5702241249231953	0.09084407525939862	0.0202796092170125	0.4432542877992918	0.14010836462193813	0.12374370490989967	0.7187321482503686	0.23783594486611911	0.09899524878446861	0.6403252684898605
CERS6_CERS5	0.5487799191745104	0.2706153063350923	0.3134076303823682	0.33566647291991136	0.22443022761525214	0.17103868382048218	0.7074384439921724	0.46378330370240445	0.5189869120479731	0.5479183313906636	0.4262354610368182	0.35661911808724017
CETN2_CETN1	0.14234995887151544	0.2526159310579564	0.6483274295655734	0.1216243703726535	0.4031667614839321	0.47057220634136887	0.3181376032875743	0.44553837155769704	0.7752725533501829	0.28666613611861125	0.610725686796231	0.6621439515459152
CHD2_CHD1	0.5679163073198916	0.10344325359000253	0.016759463218138627	0.6769609086017416	0.07138938840445697	0.03357989541433029	0.7263768919979933	0.25634288740415523	0.07920206233265442	0.7998058916245623	0.20482192216320524	0.12623099371080365
CHI3L2_CHI3L1	0.9893994883615216	0.48947979737770797	0.9931399222269603	0.9619717469447033	0.5024178350801113	0.97210773121108	0.9903610038992879	0.685497446265907	0.9979845072134333	0.9829671620565916	0.6955515727587562	0.9903768181477867
CHIC2_CHIC1	0.4832926947610975	0.16564547611837765	0.3624955496688701	0.7626752586090788	0.1628900414300871	0.204700759928753	0.6699832517402148	0.3432894173077042	0.5688101167294336	0.846503789188956	0.34880819682534236	0.40083989111523877
CHML_CHM	0.030073906095486314	0.09062304099397943	0.04548072532673319	0.02527907867046687	0.08310039691949214	0.04410937919649775	0.11868246466801112	0.2399530391357296	0.1494241907534446	0.1087495133555522	0.2262470150965899	0.15040944792012528
CHMP1B_CHMP1A	0.010149628792596482	0.0036200823314526285	0.001741528286268072	0.004765083299368323	0.00325462021802958	0.0011028232193537378	0.059398395774854416	0.03420811744400191	0.01908270356229909	0.03635582072851388	0.03420672269969864	0.013208231580631976
CHP2_CHP1	0.7734310909434794	0.6980888691992302	0.8809421867570189	0.5187578695218114	0.6678397874907093	0.8712192465315819	0.862940574361042	0.8413065111441265	0.9296828405325096	0.6981469030823473	0.8140532320892669	0.9270204792639767
CHPF2_CHPF	0.08703239021910027	0.3086234776025488	0.13521794902617562	0.1016319438007078	0.4398737765487805	0.1343585627302595	0.23283990110564484	0.5118875715469007	0.30949886110435754	0.2565708385164927	0.6363342554006235	0.29954398184451797
CEPT1_CHPT1	0.028108554175235032	0.7270513784222741	0.18630775782706818	0.07352354044618065	0.8412823229438158	0.2812325814478012	0.11265296031319877	0.8558433368856483	0.3822649214380084	0.20493279545419366	0.9197207474264278	0.4893066873162758
CHRM4_CHRM2	0.3209977845058414	0.24517207259226415	0.13771446170674623	0.8214483524849261	0.6312468133569991	0.2812325814478012	0.5221317339356653	0.4368983300519586	0.31174922100648045	0.8878193106605181	0.7917024567338485	0.4893066873162758
CHRFAM7A_CHRNA7	0.6140799277165292	0.06459048665769722	0.8072040039461654	1	0.058586562024970146	0.8214483524849261	0.760219141283684	0.19633323447147852	0.8873213703997337	1	0.18175951471602184	0.9087989291723672
CHRNA10_CHRNA9	0.38261494117938954	0.0048445473882945955	0.010703197617557106	0.33248108601157034	9.54235456479907e-4	0.0033225239413760773	0.5864484961529334	0.04158236508286195	0.059683555064062144	0.5461810503858333	0.014669589853347825	0.02716031475886793
CHRNA5_CHRNB3	0.6086525913259371	0.7867404521864988	0.6642502295065318	0.42174131406761395	0.7159524582652335	0.6114660743743867	0.7571403008040039	0.8993814270278511	0.7819174130191173	0.6325141790119183	0.8515369884678874	0.7718260497617871
CHRNB2_CHRNB4	0.035394566729979114	0.2922584041266687	0.15381657586544453	0.014398350936223471	0.3217975836504239	0.10206023802250301	0.13305256836452004	0.492677833470489	0.33283838895253753	0.07434300256568677	0.5372671042156392	0.25165049934075806
CHSY3_CHSY1	0.6105022711443104	0.9181352844002457	0.9122779444473199	0.4943510742079763	0.8512380504509294	0.8712192465315819	0.7582775587901879	0.9610562428173303	0.9528495315406986	0.6880832519381291	0.9248683459540687	0.9270204792639767
CIB3_CIB2	0.5968775619656983	0.24022973069245937	0.5018563487157788	0.97210773121108	0.24856510371085164	0.8712192465315819	0.7506771721571903	0.4325815080650929	0.6801474199700687	0.9884214838572679	0.45393981706059783	0.9270204792639767
CKS2_CKS1B	0.007845657014048503	0.0012369611233552312	0.004596337215264716	0.0066977779081051365	0.00817644915924697	0.004439254356058204	0.049576851070367835	0.018458293960132308	0.03622490141989355	0.04422250798300186	0.05848432384739152	0.032922490050204554
CLASP2_CLASP1	0.0402309450748522	0.0025926917218501585	0.001256186712984275	0.03680528692281378	0.004138510001924446	0.002894153427106362	0.14388150495520058	0.02934585135720509	0.01599354530498017	0.13935751682215655	0.038059511624840885	0.024235593739183353
CLCA4_CLCA1	0.5008080553075266	0.5243391946354578	0.24985034090378636	0.6312468133569991	0.5955360887609948	0.2986136052089451	0.6840203775823536	0.7143774741726474	0.4506932594236427	0.7756608098155227	0.7657954699423529	0.5067084239954093
CLCNKB_CLCNKA	0.0011813082315333273	0.0037026529421302257	0.006064876932196211	0.002503861824009842	0.0036323248572830862	0.03972744098359729	0.01612912706421722	0.03467029573085575	0.042786460549055466	0.025038618240098422	0.03597398656732287	0.14257583349514008
CLDN8_CLDN17	0.34651669590076406	0.7280722018786365	0.8759548438315764	0.25634281440998274	0.7488545584232424	1	0.5467030536872838	0.855846700678747	0.926317750663782	0.464847005004018	0.871548243136655	1
CD209_CLEC4M	0.006816268519553294	0.13591979559745435	0.1101820912091313	0.0017012879928152127	0.06457496700585529	0.05667192777603071	0.04559015352691222	0.30368197280993053	0.26515783632104034	0.01968906328763673	0.19167785595397968	0.1787128326683117
CLEC4C_CLEC6A	0.21504980104969132	0.1168534447855045	0.09779173527471091	0.22237547275373923	0.18580511713567113	0.08118315790781608	0.4005448373981592	0.27542116276674977	0.24567192032427376	0.42973121376426154	0.3752534718622378	0.21959280040962348
CANX_CLGN	0.16399682808218252	0.5534113995097841	0.9348058329518898	0.2072667008085871	0.3035213482107975	0.9457376474569403	0.3426302899080081	0.7365525034734639	0.96767833569748	0.40819254652551573	0.5201780177323152	0.9790048008850739
CLTB_CLTA	8.276452250442828e-4	0.004840008120314161	4.111948151226669e-5	0.011927095296115405	0.013761246685097013	7.278161537642881e-4	0.013131516071084166	0.04158236508286195	0.0020969744471982694	0.06604789330644553	0.07874491158694402	0.010411814421905788
CLTCL1_CLTC	0.8473172399388781	0.8419409944509102	0.5339226859141356	0.6670711687137459	0.9232767778836002	0.6484957051664576	0.9045662339488709	0.9232230266864648	0.6950191416116814	0.7974149644399123	0.9605808901213214	0.7925600632899288
CLVS2_CLVS1	7.316830604704072e-4	0.047933400190408135	0.003132146084501003	2.712850819899094e-4	0.012676992042411583	4.955596065477311e-4	0.012525168193021467	0.16240592827671177	0.02851007083336051	0.00644461558222132	0.07493140710369404	0.008588453911781374
CNNM4_CNNM2	0.00851316035266641	0.0019373645173778786	0.08055542936601527	0.031907039394097815	0.018823633325935923	0.6403151727088636	0.05188955845971766	0.024335188449990424	0.21472598302296084	0.12837597881219043	0.09411816662967962	0.7898498537606341
CNOT6L_CNOT6	0.03321423462464091	0.030034879832499917	4.541399549426547e-4	0.10352901391737508	0.039540163112231505	8.07596050723554e-5	0.12623860392391195	0.12374370490989967	0.009251233613037828	0.25871402074687244	0.14809588365672163	0.0028683583870526223
CNOT8_CNOT7	4.984130203620026e-6	7.34820672642998e-4	9.103753576829586e-5	1.1235698441714001e-7	6.691892444514294e-5	1.9516509219541174e-6	5.704060121920697e-4	0.012828225302072678	0.0034447474183626377	1.1572769394965421e-4	0.002871937174104051	8.133998114669173e-4
COL4A6_COL4A2	0.26098729330403775	0.8724076786716559	0.41951659986710366	0.24748924584937046	0.974133625724298	0.25643688974994955	0.4563954365079098	0.9417110569329736	0.6120426315341597	0.45765515839291127	0.9895045705089024	0.46666077109973153
